1,1345181953.370,41837
1,1345183372.532,2214
1,1345186619.072,2214
1,1345188583.837,879
1,1345190572.758,2214
1,1345195142.970,879
1,1345199384.481,26729
1,1345230000.000,10991
1,1345316400.000,10991
1,1345334573.066,2214
1,1345340798.987,2214
1,1345340808.728,41837
1,1345341487.791,879
1,1345341700.507,879
1,1345342376.324,2214
1,1345344699.395,2214
1,1345345270.008,2214
1,1345346583.923,879
1,1345346660.831,2214
1,1345346803.788,41837
1,1345347360.913,879
1,1345348973.972,879
1,1345349761.058,12034
1,1345350232.757,49552
1,1345350250.184,29585
1,1345350466.912,32395
1,1345350689.359,13378
1,1345351332.249,26729
1,1345351696.441,7901
1,1345352051.602,13035
1,1345352361.206,3671
1,1345352477.225,21997
1,1345352703.889,3682
1,1345402800.000,10991
1,1345416951.861,10991
1,1345418929.535,31930
1,1345420972.696,41837
1,1345421635.421,879
1,1345428177.209,41837
1,1345433663.974,879
1,1345435133.620,2214
1,1345435377.659,34884
1,1345437009.977,34884
1,1345438295.614,879
1,1345438803.626,879
1,1345440387.573,2214
1,1345440725.529,2214
1,1345441899.106,879
1,1345442582.156,879
1,1345444961.505,879
1,1345445165.031,2214
1,1345445420.651,879
1,1345449022.261,2214
1,1345449777.911,2214
1,1345452713.192,2214
1,1345453473.095,18482
1,1345455861.109,3682
1,1345456704.155,10991
1,1345456744.385,27174
1,1345456820.784,27174
1,1345456966.215,209
1,1345457034.151,10991
1,1345457522.288,14230
1,1345489200.000,10991
1,1345507377.013,2214
1,1345509343.627,41837
1,1345514255.485,41837
1,1345514391.875,879
1,1345514577.493,879
1,1345514965.317,41837
1,1345518956.824,2214
1,1345521676.263,879
1,1345521775.866,41837
1,1345524227.757,2214
1,1345524876.160,879
1,1345534220.524,2214
1,1345534262.398,879
1,1345535448.751,2214
1,1345536178.080,2214
1,1345538295.953,2214
1,1345540419.319,12826
1,1345542480.756,3682
1,1345543381.701,10991
1,1345545618.778,10991
1,1345575600.000,10991
1,1345593776.404,2214
1,1345595305.258,879
1,1345595404.514,879
1,1345596444.749,41837
1,1345600976.088,2214
1,1345608176.097,34884
1,1345608974.605,2214
1,1345609057.676,879
1,1345610933.559,2214
1,1345614417.934,2214
1,1345614736.688,41837
1,1345614916.859,879
1,1345619202.812,2214
1,1345621402.077,879
1,1345621723.000,34884
1,1345621909.137,2214
1,1345622009.535,41837
1,1345622551.349,2214
1,1345628047.609,17671
1,1345628053.271,16477
1,1345628115.128,32395
1,1345628300.149,22622
1,1345628393.435,17270
1,1345628518.552,18808
1,1345628595.130,12571
1,1345628693.946,5543
1,1345628775.229,26729
1,1345628934.147,44679
1,1345629100.302,4566
1,1345629374.539,35272
1,1345629607.923,35272
1,1345629775.257,2566
1,1345630241.459,21997
1,1345630622.485,15466
1,1345630847.619,14230
1,1345631030.977,3682
1,1345631198.835,14230
1,1345631358.508,10991
1,1345631554.718,27174
1,1345631706.582,4091
1,1345662000.000,10991
1,1345680175.216,18950
1,1345687376.460,41837
1,1345690379.841,41837
1,1345691868.859,2214
1,1345691881.164,34884
1,1345692602.943,879
1,1345692805.397,41837
1,1345695826.351,879
1,1345696521.337,879
1,1345697028.995,2214
1,1345701776.454,41837
1,1345708976.121,41837
1,1345715625.474,38025
1,1345716176.661,10991
1,1345717714.647,14230
1,1345717841.226,14230
1,1345718178.804,4091
1,1345718207.535,10991
1,1345748400.000,10991
1,1345766575.448,2214
1,1345768311.604,41837
1,1345770735.064,879
1,1345773609.896,2214
1,1345773638.967,879
1,1345777948.325,879
1,1345778237.507,41837
1,1345778408.323,879
1,1345779358.413,41837
1,1345783039.705,41837
1,1345788180.118,41837
1,1345790864.016,879
1,1345793443.658,34884
1,1345795379.967,41837
1,1345797821.515,2214
1,1345802579.982,23869
1,1345804638.861,10991
1,1345834800.000,10991
1,1345921200.000,10991
1,1345934339.702,10991
1,1345939230.884,41837
1,1345939379.163,2214
1,1345942788.600,41837
1,1345946105.276,2214
1,1345946210.235,41837
1,1345946513.943,879
1,1345947210.263,2214
1,1345948232.382,879
1,1345948472.646,2214
1,1345949240.907,879
1,1345950137.567,41837
1,1345951607.919,879
1,1345953779.137,35272
1,1345957392.066,10991
1,1346007600.000,10991
1,1346022644.271,10991
1,1346025779.016,41837
1,1346030200.559,2214
1,1346030367.731,879
1,1346032979.235,879
1,1346039911.455,34884
1,1346039949.533,41837
1,1346094000.000,10991
1,1346108728.829,10991
1,1346111729.496,2214
1,1346112184.790,2214
1,1346115546.239,879
1,1346115816.476,879
1,1346115905.522,2214
1,1346119384.884,41837
1,1346119461.629,879
1,1346119923.210,2214
1,1346120397.697,879
1,1346123297.012,41837
1,1346124007.535,879
1,1346124217.639,41837
1,1346124500.237,2214
1,1346124674.321,2214
1,1346126581.231,34884
1,1346127533.919,2214
1,1346129656.451,41837
1,1346133781.179,879
1,1346134906.963,2214
1,1346135065.639,879
1,1346135644.346,879
1,1346136499.341,41837
1,1346136733.971,879
1,1346137227.151,41837
1,1346137781.298,879
1,1346137817.087,41837
1,1346138006.620,2214
1,1346138310.651,879
1,1346139201.578,879
1,1346140168.433,41837
1,1346140486.243,879
1,1346140768.686,2214
1,1346140980.925,34884
1,1346141369.151,879
1,1346141586.855,41837
1,1346141946.871,2214
1,1346142248.121,879
1,1346143172.636,2214
1,1346143702.142,879
1,1346144069.183,34884
1,1346144262.801,41837
1,1346144285.056,12280
1,1346144321.482,34884
1,1346144404.261,34884
1,1346144675.804,12034
1,1346148190.020,28330
1,1346149947.085,3682
1,1346151053.299,27174
1,1346180400.000,10991
1,1349118000.000,10991
1,1349133881.703,38025
1,1349135899.901,43976
1,1349149837.545,22820
1,1349150303.732,7612
1,1349150369.021,30617
1,1349151545.993,10991
1,1349151967.294,4091
1,1349152326.348,10991
1,1349204400.000,10991
1,1349290800.000,10991
1,1349329056.135,6551
1,1349330342.409,7612
1,1349330886.537,2416
1,1349331509.609,38025
1,1349357896.623,10991
1,1349359337.575,10991
1,1349366296.697,10991
1,1349366420.876,10991
1,1349368690.402,209
1,1349370275.852,209
1,1349370659.614,10991
1,1349373117.699,10991
1,1349373966.096,10991
1,1349375745.807,10991
1,1349377200.000,10991
1,1349377800.875,10991
1,1349378697.409,209
1,1349379222.987,209
1,1349379636.068,10991
1,1349382810.452,10991
1,1349383588.305,209
1,1349384471.301,209
1,1349385849.397,10991
1,1349386347.834,10991
1,1349387530.866,209
1,1349387882.921,4091
1,1349388473.218,4091
1,1349388663.981,14230
1,1349392435.802,14230
1,1349392616.020,38025
1,1349394493.579,43976
1,1349430127.922,6551
1,1349430299.543,43976
1,1349432187.833,4566
1,1349432712.241,2416
1,1349433770.542,28330
1,1349435271.682,3682
1,1349463600.000,10991
1,1349550000.000,10991
1,1349565604.044,38025
1,1349565838.598,21997
1,1349566424.307,6406
1,1349566505.303,18808
1,1349566557.000,27001
1,1349584978.194,38025
1,1349585428.655,10991
1,1349602394.179,10991
1,1349603241.483,27174
1,1349636400.000,10991
1,1349798849.016,4091
1,1349801364.527,4091
1,1349807000.209,209
1,1349808554.888,4091
1,1349809200.000,10991
1,1349813970.145,27174
1,1349815755.315,27174
1,1349820688.371,27174
1,1349822954.734,12737
1,1349861059.517,27001
1,1349861256.724,22622
1,1349863090.215,18278
1,1349863737.270,27174
1,1349864365.760,10991
1,1349864507.435,4091
1,1349864676.104,10991
1,1349865497.762,35672
1,1349873853.109,14230
1,1349874003.669,14230
1,1349874069.809,10991
1,1349895600.000,10991
10,1345057200.000,4910
10,1345082868.172,4910
10,1345084644.541,4910
10,1345088247.903,4910
10,1345143600.000,4910
10,1345170066.257,11923
10,1345171644.447,17916
10,1345175247.560,17916
10,1345178850.635,17916
10,1345179759.161,17916
10,1345180785.205,4910
10,1345181434.731,4910
10,1345183824.349,17916
10,1345185006.079,17916
10,1345190496.062,17916
10,1345196204.009,17916
10,1345230000.000,4910
10,1345316400.000,4910
10,1345321465.424,18365
10,1345321985.070,17916
10,1345330921.871,4910
10,1345377528.268,4910
10,1345383841.607,4910
10,1345386118.197,4910
10,1345397775.185,20254
10,1345399637.260,20254
10,1345402800.000,4910
10,1345403630.774,25142
10,1345411277.782,17916
10,1345429308.291,4910
10,1345432850.086,4910
10,1345436536.135,4910
10,1345437154.729,4910
10,1345440081.690,4910
10,1345443741.522,4910
10,1345447343.711,25331
10,1345450243.578,4910
10,1345451983.997,4910
10,1345454668.464,40662
10,1345458456.201,5059
10,1345458625.537,5059
10,1345462061.338,34337
10,1345463123.705,25781
10,1345464021.373,34337
10,1345465663.234,25781
10,1345466692.827,38513
10,1345468610.855,25479
10,1345469467.159,25479
10,1345472826.826,13485
10,1345477965.621,33404
10,1345489200.000,4910
10,1345575600.000,4910
10,1345650289.379,17916
10,1345650410.606,11923
10,1345650800.566,4910
10,1345653740.044,4910
10,1345655114.406,11923
10,1345658715.019,4910
10,1345662000.000,4910
10,1345662736.350,4910
10,1345666337.963,4910
10,1345669941.388,17916
10,1345673542.851,11923
10,1345677144.908,40662
10,1345681034.658,4910
10,1345684636.173,4910
10,1345688237.871,4910
10,1345691840.455,4910
10,1345695443.711,4910
10,1345699045.545,4910
10,1345702818.609,25331
10,1345706601.221,25331
10,1345710321.577,4910
10,1345714117.192,4910
10,1345716187.163,4910
10,1345719950.675,4910
10,1345721560.857,40662
10,1345746179.459,40662
10,1345748400.000,4910
10,1345749390.079,4910
10,1345749770.174,40662
10,1345750029.150,4910
10,1345750248.767,4910
10,1345752301.121,4910
10,1345774314.063,4910
10,1345781560.921,40662
10,1345782863.845,40662
10,1345784792.896,4910
10,1345786755.592,16926
10,1345789344.657,45832
10,1345789504.884,14463
10,1345789604.125,23855
10,1345789642.184,17033
10,1345789767.066,1515
10,1345789810.006,1515
10,1345789854.305,12232
10,1345790003.473,15024
10,1345790071.591,15106
10,1345791255.083,25781
10,1345791848.006,38513
10,1345791973.543,19500
10,1345792184.113,8310
10,1345800307.266,17916
10,1345800407.376,11923
10,1345804124.284,25331
10,1345814967.533,4910
10,1345823073.655,17916
10,1345834800.000,4910
10,1345836453.756,4910
10,1345861911.773,4910
10,1345865573.246,4910
10,1345869176.202,4910
10,1345872779.450,4910
10,1345874907.570,4910
10,1345876382.106,4910
10,1345879027.511,4910
10,1345879986.498,4910
10,1345881699.918,4910
10,1345883589.298,4910
10,1345887252.304,4910
10,1345890523.222,4910
10,1345890914.337,4910
10,1345894710.790,4910
10,1345901496.161,11923
10,1345903205.881,4910
10,1345913037.611,11923
10,1345921200.000,4910
10,1345932037.890,11923
10,1345932156.890,4910
10,1345939868.974,40662
10,1345939884.359,25331
10,1345950086.761,4910
10,1345953748.795,4910
10,1345957372.389,4910
10,1345960976.322,4910
10,1345964584.199,4910
10,1345967497.752,9116
10,1345968186.599,25781
10,1345971329.237,18686
10,1345971788.974,18686
10,1345974040.603,5654
10,1345974280.581,22116
10,1345975392.007,22116
10,1345978995.003,5754
10,1345982706.158,19500
10,1345983910.924,38513
10,1345985237.193,12848
10,1345986353.453,26625
10,1345986941.732,5059
10,1345988173.120,29813
10,1345990211.311,29813
10,1345991792.669,5059
10,1345992751.338,20254
10,1345993484.223,20254
10,1345995944.734,20254
10,1345998655.096,20254
10,1346004654.978,5059
10,1346004674.263,45791
10,1346004728.783,5059
10,1346005825.849,5059
10,1346007600.000,4910
10,1346008403.836,5059
10,1346032046.809,4910
10,1346037098.326,4910
10,1346039117.058,4910
10,1346094000.000,4910
10,1346094851.843,11923
10,1346103302.458,4910
10,1346120400.278,4910
10,1346127632.870,17916
10,1346128227.888,17916
10,1346130214.697,17916
10,1346132098.953,17916
10,1346135622.346,4910
10,1346137625.573,7405
10,1346138039.275,38513
10,1346138116.646,2006
10,1346140575.135,25781
10,1346150038.269,5059
10,1346150832.012,18171
10,1346152399.364,25331
10,1346153420.547,25331
10,1346154104.904,1086
10,1346157649.328,4910
10,1346164434.337,17916
10,1346164679.619,4910
10,1346168097.493,4910
10,1346180400.000,4910
10,1349377200.000,4910
10,1349434840.399,8563
10,1349463600.000,4910
100,1345662000.000,5627
100,1345730777.826,5627
100,1345732210.981,5627
100,1345748400.000,5627
100,1345921200.000,5627
100,1345952033.899,5627
100,1346007600.000,5627
100,1349463600.000,5627
100,1349519513.017,18116
100,1349519569.805,48261
100,1349519703.615,30176
100,1349519722.277,12251
100,1349550000.000,5627
100,1350068400.000,5627
100,1350123729.683,24906
100,1350134300.182,24906
100,1350154800.000,5627
1000,1345306375.167,1464
1000,1345306382.913,23233
1000,1345316400.000,17038
1000,1345373794.628,13285
1000,1345384648.311,1293
1000,1345402800.000,17038
1000,1345424933.240,23233
1000,1345424996.732,13285
1000,1345425913.274,23233
1000,1345446003.558,24883
1000,1345458718.718,13285
1000,1345460576.319,23233
1000,1345463679.011,63906
1000,1345463700.503,23233
1000,1345463927.970,13285
1000,1345464013.968,13285
1000,1345464733.355,23233
1000,1345472527.905,23233
1000,1345473017.972,23233
1000,1345489200.000,17038
1000,1345558766.650,13285
1000,1345558898.052,16257
1000,1345558914.454,23233
1000,1345559449.241,23233
1000,1345560043.258,13285
1000,1345575600.000,17038
1000,1345598592.541,23233
1000,1345598938.412,13285
1000,1345599548.554,13285
1000,1345600265.289,17038
1000,1345600302.034,1464
1000,1345600305.088,17038
1000,1345609420.148,1384
1000,1345613718.002,1384
1000,1345613770.583,4396
1000,1345614031.694,13285
1000,1345614157.609,1384
1000,1345614656.380,4396
1000,1345617389.352,1384
1000,1345617859.920,13285
1000,1345631142.676,23233
1000,1345631466.349,23233
1000,1345633920.069,23233
1000,1345642007.618,13285
1000,1345642235.715,13285
1000,1345643360.342,17038
1000,1345643441.705,13285
1000,1345662000.000,17038
1000,1345748400.000,17038
1000,1345773312.850,13285
1000,1345773527.579,17038
1000,1345773643.196,17038
1000,1345774135.310,13285
1000,1345774229.543,17038
1000,1345774306.392,23233
1000,1345774560.120,13285
1000,1345806887.556,17038
1000,1345806984.827,23233
1000,1345807788.240,13285
1000,1345807859.718,13285
1000,1345808183.084,17038
1000,1345808231.195,23233
1000,1345809121.406,13285
1000,1345834800.000,17038
1000,1345887603.955,33778
1000,1345888800.420,33778
1000,1345889336.441,25552
1000,1345889434.647,12034
1000,1345889622.508,32836
1000,1345889716.285,6383
1000,1345921200.000,17038
1000,1346087468.532,23233
1000,1346087715.159,13285
1000,1346088291.620,17038
1000,1346094000.000,17038
1000,1346119869.437,13285
1000,1346120644.042,23233
1000,1346121017.015,23233
1000,1346148523.527,13285
1000,1346148973.848,17038
1000,1346149514.109,23233
1000,1346150347.475,17038
1000,1346150488.463,23233
1000,1346156483.131,23358
1000,1346156900.954,18447
1000,1346161286.361,23233
1000,1346162894.096,23233
1000,1346168297.575,13285
1000,1346168848.150,23233
1000,1346169365.409,13285
1000,1346180400.000,17038
1000,1349118000.000,17038
1000,1349119683.927,23233
1000,1349141288.789,13285
1000,1349144281.312,23233
1000,1349144585.456,17038
1000,1349145042.134,23233
1000,1349173297.059,23233
1000,1349184580.103,23233
1000,1349184600.482,23233
1000,1349204400.000,17038
1000,1349290800.000,17038
1000,1349294996.919,17038
1000,1349320186.619,23233
1000,1349353599.836,22912
1000,1349354432.052,22912
1000,1349368287.411,13285
1000,1349368318.613,17038
1000,1349377200.000,17038
1000,1349377804.225,17038
1000,1349382630.282,17038
1000,1349399409.407,13285
1000,1349421015.594,23233
1000,1349431874.500,12143
1000,1349433128.729,12143
1000,1349438902.913,12143
1000,1349442621.174,13285
1000,1349449355.290,13285
1000,1349463600.000,17038
1000,1349527296.308,18472
1000,1349548907.257,13285
1000,1349550000.000,17038
1000,1349570514.661,13285
1000,1349636400.000,17038
1000,1349809200.000,17038
1000,1349815381.023,13285
1000,1349871903.120,13285
1000,1349895600.000,17038
1000,1350061350.697,23233
1000,1350068400.000,17038
1000,1350082956.976,17038
1000,1350090054.634,17038
1000,1350090216.623,23233
1000,1350091934.015,13285
1000,1350120856.090,23233
1000,1350124080.529,12525
1000,1350124946.681,12525
1000,1350142596.659,23233
1000,1350154800.000,17038
10000,1345143600.000,13233
10000,1345179618.754,1990
10000,1345181620.686,1990
10000,1345184837.014,1990
10000,1345185123.422,1990
10000,1345230000.000,13233
10000,1345316400.000,13233
10000,1345338641.293,34923
10000,1345356703.318,34923
10000,1345357924.709,29816
10000,1345357963.041,34923
10000,1345372014.639,1990
10000,1345372285.329,1990
10000,1345374286.809,1990
10000,1345376226.343,1990
10000,1345377899.148,1990
10000,1345379666.603,1990
10000,1345402800.000,13233
10000,1345422708.712,34923
10000,1345422871.889,26283
10000,1345425921.991,34923
10000,1345426270.425,34923
10000,1345454049.235,1990
10000,1345455779.335,1990
10000,1345456817.093,1990
10000,1345458632.218,1990
10000,1345461482.813,1990
10000,1345462748.056,1990
10000,1345489200.000,13233
10000,1345510978.425,34923
10000,1345520789.178,1990
10000,1345521726.967,1990
10000,1345525057.877,1990
10000,1345525236.862,1990
10000,1345538623.332,1990
10000,1345540305.261,1990
10000,1345575600.000,13233
10000,1345593219.709,34923
10000,1345598113.366,34923
10000,1345610253.202,1990
10000,1345631489.792,17079
10000,1345634921.646,1990
10000,1345635000.247,1990
10000,1345637155.441,1990
10000,1345662000.000,13233
10000,1345679722.096,34923
10000,1345680332.848,34923
10000,1345682045.072,18616
10000,1345696367.626,1990
10000,1345698058.133,1990
10000,1345698303.124,2274
10000,1345698670.026,419
10000,1345698762.996,1990
10000,1345700545.721,1990
10000,1345701648.590,1990
10000,1345711605.069,1990
10000,1345715863.414,1990
10000,1345716019.793,1990
10000,1345734234.395,34923
10000,1345748400.000,13233
10000,1345769124.572,34923
10000,1345774677.644,1990
10000,1345776776.714,17079
10000,1345777298.842,1990
10000,1345779006.578,17079
10000,1345779433.086,1990
10000,1345790570.102,1990
10000,1345791719.608,1990
10000,1345793473.208,1990
10000,1345796937.500,1990
10000,1345797072.018,1990
10000,1345800414.813,1990
10000,1345801054.967,1990
10000,1345822745.739,29816
10000,1345834800.000,13233
10000,1345921200.000,13233
10000,1345935692.649,18819
10000,1345935694.355,18616
10000,1345975625.855,17079
10000,1346007600.000,13233
10000,1346018437.987,26283
10000,1346029154.711,34923
10000,1346094000.000,13233
10000,1346151973.657,1990
10000,1346156019.184,1990
10000,1346180400.000,13233
10000,1349118000.000,13233
10000,1349133301.299,35123
10000,1349133333.517,72
10000,1349149243.851,17079
10000,1349178386.020,1990
10000,1349179322.001,1990
10000,1349204400.000,13233
10000,1349377200.000,13233
10000,1349388097.525,36879
10000,1349397509.257,1990
10000,1349402534.334,1990
10000,1349402649.395,17079
10000,1349402918.929,1990
10000,1349404944.094,17079
10000,1349406882.754,28908
10000,1349407062.554,17079
10000,1349432114.071,17079
10000,1349433177.919,28908
10000,1349434941.784,17079
10000,1349463600.000,13233
10000,1349474442.225,13233
10000,1349498804.637,1990
10000,1349499625.270,1990
10000,1349501445.428,1990
10000,1349503720.254,17079
10000,1349550000.000,13233
10000,1349559126.716,40252
10000,1349590584.827,14054
10000,1349601303.036,1990
10000,1349602941.023,1990
10000,1349610060.248,7145
10000,1349636400.000,13233
10000,1349809200.000,13233
10000,1349832225.186,29506
10000,1349840827.541,22165
10000,1349858730.511,47237
10000,1349860229.532,1990
10000,1349861885.757,1990
10000,1349863392.340,17079
10000,1349863548.015,1990
10000,1349866122.773,17079
10000,1349895600.000,13233
10000,1350068400.000,13233
10000,1350081119.356,13233
10000,1350102838.000,30361
10000,1350103221.997,18104
10000,1350105308.869,1990
10000,1350112271.328,1990
10000,1350112909.000,17079
10000,1350113797.116,1990
10000,1350124036.300,17079
10000,1350124202.678,17079
10000,1350125938.944,37507
10000,1350154800.000,13233
100000,1345143600.000,18156
100000,1345196257.768,12800
100000,1345198689.066,12800
100000,1345199441.968,12800
100000,1345230000.000,18156
100000,1345316400.000,18156
100000,1345327499.380,8539
100000,1345327512.678,4416
100000,1345327641.872,22522
100000,1345328452.527,18156
100000,1345329026.432,18156
100000,1345329350.760,35037
100000,1345329469.283,18112
100000,1345329622.636,21082
100000,1345329714.217,29475
100000,1345329976.853,9901
100000,1345330060.149,39662
100000,1345330110.509,8417
100000,1345330296.326,33953
100000,1345330379.526,29848
100000,1345331055.980,15917
100000,1345331218.021,10857
100000,1345331230.560,11731
100000,1345367375.579,15917
100000,1345367661.515,1795
100000,1345367680.819,5897
100000,1345367862.536,11842
100000,1345368145.338,29848
100000,1345368438.442,15289
100000,1345368641.312,8417
100000,1345368791.761,9787
100000,1345368834.974,13551
100000,1345369050.601,13724
100000,1345369262.534,10441
100000,1345402800.000,18156
100000,1345489200.000,18156
100000,1345541156.584,45877
100000,1345541259.316,13724
100000,1345541516.427,42929
100000,1345541747.419,29220
100000,1345541886.784,21082
100000,1345542144.959,30718
100000,1345542169.695,10441
100000,1345575600.000,18156
100000,1345640250.413,5714
100000,1345662000.000,18156
100001,1345057200.000,20165
100001,1345083981.408,15255
100001,1345084200.405,15255
100001,1345143600.000,20165
100001,1345316400.000,20165
100001,1345318934.983,20165
100001,1345319223.083,101
100001,1345319941.501,20165
100001,1345320000.025,20165
100001,1345326598.319,20165
100001,1345326766.721,101
100001,1345358377.975,20165
100001,1345359533.038,101
100001,1345400234.527,22244
100001,1345400429.581,20165
100001,1345401065.699,20165
100001,1345401988.722,101
100001,1345402209.971,20165
100001,1345402800.000,20165
100001,1345460107.892,20165
100001,1345488768.381,20165
100001,1345489200.000,20165
100001,1345489281.968,20165
100001,1345491037.957,101
100001,1345496053.244,20165
100001,1345508614.424,20165
100001,1345509237.102,20165
100001,1345539493.372,20165
100001,1345539612.489,20165
100001,1345540215.527,101
100001,1345541079.593,20165
100001,1345541417.964,20165
100001,1345559523.064,22244
100001,1345559611.741,20165
100001,1345561215.281,20165
100001,1345575600.000,20165
100001,1345580319.332,101
100001,1345580581.240,20165
100001,1345622869.509,101
100001,1345631030.376,20165
100001,1345631663.540,20165
100001,1345631827.462,101
100001,1345631917.735,20165
100001,1345648644.466,20165
100001,1345661007.281,101
100001,1345661389.525,20165
100001,1345661670.326,101
100001,1345661967.614,22244
100001,1345662000.000,20165
100001,1345662103.735,101
100001,1345662258.784,20165
100001,1345662594.583,101
100001,1345681395.111,101
100001,1345681923.858,20165
100001,1345705075.770,6118
100001,1345705080.964,35182
100001,1345705131.141,6118
100001,1345705332.196,6118
100001,1345747953.265,101
100001,1345748400.000,20165
100001,1345749415.518,20165
100001,1345750254.924,20165
100001,1345792006.214,20165
