42348,22540025649,120.104774,30.346407
10848,55058041448,120.121796,30.299925
33272,55052045968,120.174805,30.286888
25790,22700015221,119.29197,29.48363
4415,22302028801,120.153336,30.280945
23959,22567014459,119.9807,30.2679
25089,22706034277,120.39313,30.30368
15580,26643015628,120.283676,30.320383
40036,22776012111,120.26481,30.180532
29639,22649012646,120.9765,28.01857
4999,22553012039,120.27522,30.167164
20282,55122004178,120.54744,27.78873
22044,55040008713,120.26959,30.331728
15796,22452017234,119.7321,30.25387
37027,22551013592,120.08858,29.911488
174,22457061148,120.20971,30.198395
31204,22776010387,120.261925,30.170929
2868,22705020664,120.18781,30.33339
20290,55273005646,120.15992,30.240557
32408,22575024711,119.71745,29.833855
23263,55266002485,120.53443,30.251173
39183,22649012791,120.93894,28.003153
44494,22299024227,120.13645,30.296898
36318,22298013919,120.17191,30.301195
31236,26653029049,120.34111,30.31552
5538,22450011865,120.025215,30.291634
12152,22453012172,120.16386,29.932362
27135,26719010561,120.11837,30.250109
34336,55058005299,120.13227,30.297672
30805,22547010669,120.17132,30.25556
20344,22457028974,120.22715,30.204168
14080,55264042882,120.38219,30.223253
25429,55040003960,120.282616,30.324865
30464,55105040747,120.67723,28.024578
32392,22300018864,120.08021,30.264786
16024,22296020123,120.07722,30.178951
6132,22697026081,118.79036,29.699142
34164,22550016610,120.163864,30.332842
9051,22555022596,120.25703,30.225473
8114,22568025808,119.968475,30.05671
23491,22708025866,120.35645,30.340153
14362,22449020165,120.17848,30.305593
12434,22654010091,120.66965,28.025501
18234,22702033656,119.68875,29.813097
16290,22555033106,120.29868,30.198812
23507,22568013531,119.95179,30.050407
684,22456038552,120.39521,30.322775
4204,26610010072,120.84846,27.915983
11370,55135002512,120.9769,28.034376
28408,55266042742,120.47744,30.275438
14324,55131003191,121.15158,27.834904
10452,26718035902,120.16451,30.244402
4604,55050050392,120.10037,30.19876
29437,22696016584,119.19914,29.5959
38474,26807030554,120.66848,27.953573
13047,55049000005,120.18721,30.19684
20572,55112050188,120.69739,27.914114
17281,22713010390,120.20895,30.279694
29291,22448012559,120.19275,30.295128
21414,22545020756,120.138115,30.264425
16306,55040049286,120.27522,30.319271
37483,22533027879,120.148994,30.15392
41749,55056005906,120.175026,30.235403
29383,55050059684,120.04306,30.152742
4196,22553012616,120.277,30.150524
5307,55056009824,120.198044,30.233791
11405,55049008073,120.18082,30.184507
1513,22771024761,120.20405,30.296318
9333,22700025513,119.29647,29.487078
29627,22301024777,120.22265,30.247587
12662,55059009900,120.17409,30.291212
4470,22294014356,120.17782,30.264168
5423,22779010937,119.78802,30.122433
30974,22290022033,120.19723,30.091597
11855,55053005021,119.507965,29.549122
19491,22529016703,118.66543,29.440643
4306,22462017279,120.4722,30.19766
18516,55045051442,120.20441,30.424105
2504,55041000540,120.17516,30.261944
19507,55109040202,120.745125,27.97979
10734,22565011824,119.99606,30.355858
25755,22706039708,120.38542,30.320152
966,22459013240,119.93473,29.984436
23735,55049058454,120.22403,30.185623
17476,22532012673,120.385445,30.169918
7351,22553022641,120.26898,30.167215
14590,22455010450,120.20696,30.265848
34884,22547025100,120.17226,30.265959
13653,22462014786,120.46537,30.182951
20816,22295030417,120.10488,30.310118
15104,55266042916,120.50189,30.27781
13615,22294028119,120.18384,30.262924
28039,22300010402,120.065186,30.228207
35875,22303016376,120.16651,30.280539
14606,22718031109,120.17726,30.239742
2542,55043000141,120.153854,30.27347
35837,55272057314,119.72058,30.233442
8342,55128049738,120.58361,28.039343
36576,22531039170,120.310936,30.251575
15581,22301029410,120.20881,30.245377
39747,22688022185,120.16458,30.245611
22782,22535020606,120.09312,30.289373
24615,55047050411,120.20628,30.24599
37540,22776032914,120.25277,30.18502
11725,22708021183,120.35708,30.340122
13967,55129041153,120.71366,28.12224
18782,55051003966,119.93058,30.100819
15863,26620038897,120.67993,28.020416
12944,22449035857,120.18414,30.323881
7671,22290022751,120.26604,30.065277
8624,22538030339,120.19957,30.282166
25983,55049040680,120.21852,30.183617
25945,22546035970,120.20938,30.213095
28918,55055000821,120.24112,30.279089
31514,22290022348,120.27957,30.06602
17807,22709037968,120.07293,30.286386
29293,22455034510,120.20587,30.26602
24992,22702024253,119.70978,29.791885
11953,22532024085,120.36366,30.177595
19773,22543030832,120.25244,30.295235
12906,55269048964,120.07259,30.321102
29855,55040001628,120.32448,30.305838
26840,22299020655,120.13156,30.2963
11624,22704014717,120.136925,30.318708
5705,55268051464,120.26157,30.364843
18744,22300026668,120.06236,30.232166
27927,22568033252,119.94509,30.039583
20458,22700015523,119.27682,29.48059
4708,22454038808,120.022865,30.216024
6545,26641031641,120.335075,30.380436
6924,22539039998,120.11695,30.340208
8906,22771021237,120.30228,30.322943
40694,22545033707,120.154625,30.271753
7915,22547015215,120.16575,30.269215
4980,22531065463,120.30905,30.225155
22923,22564015124,119.31327,29.34046
8890,22564015777,119.23148,29.365242
9881,55125045161,120.57141,27.59912
23267,55268041692,120.31091,30.41178
6314,55269051752,120.096375,30.351835
13805,22535016140,120.124886,30.288465
19863,55042002379,120.2666,30.190958
17485,55040041628,120.32228,30.30569
8957,22293018412,120.200035,30.322912
8151,22713028819,120.221855,30.279928
6751,55110040018,120.6471,27.969677
30078,22528038429,120.16359,30.233704
22515,22457034546,120.22976,30.20395
7093,55045051672,120.194496,30.517298
9560,22697060591,118.87247,29.57404
4373,55271051291,120.0938,30.423273
33103,22714017277,119.106514,30.262947
27193,55056004017,120.1834,30.251266
20186,55050005028,120.08305,30.156677
11108,26718017380,120.162834,30.240074
35169,22462012244,120.40749,30.207285
13837,22706038329,120.39563,30.31388
10066,22669014944,120.52768,27.782743
11019,22290032933,120.19355,30.116034
8726,22570019684,120.053566,30.155077
24297,55055040167,120.25101,30.29065
9626,22706023134,120.3768,30.30843
23775,55265052697,120.319984,30.149311
24058,22769032587,120.54991,30.300615
22076,22303018793,120.16603,30.275501
43933,22554016190,120.295425,30.175343
14003,22556011563,119.866615,30.438202
39079,22708020733,120.32263,30.354021
818,22707018351,120.33317,30.30635
42644,55267042802,120.291824,30.036732
11285,22718029298,120.162544,30.23916
10294,22453012266,120.18914,30.043528
14258,22528014866,120.14407,30.237127
2245,55059055977,120.150444,30.322159
27259,22531024785,120.29572,30.257719
30588,22559035560,120.19464,30.240921
10707,22697026124,118.7882,29.799706
5037,22550016590,120.16104,30.326685
33049,22457028710,120.220406,30.190104
15195,22652034288,120.43764,27.772364
23349,22563061680,120.17406,30.276814
13229,22699025973,119.38111,29.750856
3300,22458016310,120.35267,30.32552
40178,22449038297,120.185974,30.311562
2118,55059058482,120.18165,30.306717
26268,22534032643,120.24565,30.201164
5490,55109049242,120.754555,27.976055
14166,55267052033,120.20962,30.097445
29187,55271001386,120.03617,30.370316
19067,22294028019,120.184685,30.25643
20736,22539025776,120.08521,30.33422
33469,55049008766,120.17487,30.158152
1165,22532012935,120.36025,30.169144
7019,22654010290,120.68477,28.026258
14034,55268041477,120.2647,30.401726
39764,55132005401,120.327995,27.639704
20696,55266002021,120.50705,30.271406
2346,55058004836,120.10166,30.311953
15385,22455030102,120.20557,30.27564
28851,22701014581,119.596855,29.852306
18281,22718013708,120.18316,30.24584
27793,55059040734,120.151794,30.298412
6256,22554012701,120.312744,30.17273
18358,22548019189,120.17763,30.196232
4657,55046049454,120.375885,30.336102
7193,22568023573,119.94768,30.042383
8238,55049058573,120.16184,30.210747
25956,22290012893,120.232895,30.031757
3337,55045000647,120.27316,30.420147
28478,22777033213,120.00668,30.061356
39589,22555022345,120.29309,30.211098
18827,26616013529,120.812836,27.939922
30778,26642011375,120.29401,30.337385
17763,55042002799,120.26134,30.18797
25559,22544022165,120.14125,30.257069
9175,55265042601,120.71936,27.995523
19349,55041000281,120.18779,30.256598
21649,55124002612,120.94085,27.995802
8184,22533018186,120.15489,30.166504
1393,22298033780,120.17466,30.296055
33340,55273040580,120.1642,30.247885
26120,55270000055,120.19247,30.34168
1409,22705015780,120.17472,30.340006
23897,22737019274,120.59655,27.974834
5585,55051053943,119.93577,30.050766
13777,55045001555,120.32765,30.454905
11824,55060056067,119.05042,29.61965
5547,22458011160,120.35247,30.319403
7529,22778027671,119.861534,30.26278
13739,22555022286,120.28077,30.242662
37067,22768022578,120.257095,30.013172
6538,22458031840,120.34525,30.320618
27769,22294031929,120.17862,30.262888
16696,22291032155,120.36616,30.246729
38746,55127056257,120.41982,27.51384
29148,55040055406,120.20219,30.30302
3619,55051053603,119.93804,30.100887
7475,26489019403,120.72359,28.020752
17649,22288032962,120.42883,30.234632
12786,55268041277,119.95661,30.290562
11795,22548030428,120.15333,30.204376
8466,22456038075,120.39564,30.322327
2666,22649012272,120.96734,27.998413
26778,55047001660,120.23107,30.258532
1637,22539010305,120.11734,30.337347
4330,55044058342,120.0808,30.339834
25908,22553029565,120.1961,30.144659
16658,22529016877,118.86718,29.363695
9457,22700015971,119.29275,29.463636
17877,22301025695,120.22491,30.256582
5829,22298030877,120.17409,30.289825
14312,22569021793,120.16396,30.43284
6032,22525021885,120.627594,28.043243
14996,55266002422,119.279816,28.67098
3885,22708014548,120.38041,30.323824
1919,22294019646,120.183784,30.25686
411,55053005781,119.305984,29.481165
45829,55054054331,119.682175,29.809969
54133,22695016453,118.53665,29.542845
2785,22696036504,119.05665,29.60185
9739,22741030061,120.66763,28.009687
7757,55265052754,120.49955,30.186518
3847,26616030714,120.80185,27.943539
18868,22716030878,120.07019,30.323973
1957,22563010886,120.18054,30.270151
588,22457014925,120.182556,30.189978
21211,22532012100,120.34292,30.19245
10476,22531012716,120.31569,30.21522
34121,55105050011,120.68991,28.017752
22111,22532022903,120.41139,30.156948
27277,55126001597,120.745895,28.157444
41814,22539027586,120.081566,30.319963
16525,22288021808,120.433,30.253004
13469,22295026780,120.089294,30.312435
14527,22567021914,120.030304,30.260246
6606,22532022271,120.33254,30.14727
20598,55268001976,120.318115,30.421276
12854,22302018069,120.1443,30.289228
41360,55059000610,120.18179,30.296242
33627,22386017716,121.162994,28.415085
11000,55050009992,120.09288,30.250284
28166,55055048602,120.236,30.292875
18776,22575014496,119.720924,29.816301
29130,22709035887,120.08636,30.289423
13210,55058003719,120.10234,30.314083
48433,22643019070,120.65164,27.993309
31522,55042002069,120.27434,30.182947
26617,55105000529,120.6885,28.019148
14992,55124002727,120.906075,28.057724
14201,22534012169,120.26486,30.186832
22562,26719030053,120.11491,30.24842
7957,22299018589,120.131096,30.2868
15420,22460018350,120.13699,30.275713
21630,55043005741,120.14712,30.271706
19330,22695016068,118.646805,29.51276
11510,22448035425,120.19842,30.292961
31395,55059008039,120.143585,30.292336
805,55269051484,119.94899,30.265741
35660,22546026159,120.20546,30.215609
2530,55273049673,120.16772,30.2527
12501,55265002041,120.33997,30.186579
16693,22779017683,119.77372,30.11003
31750,22453012704,120.12352,29.864328
18301,22567031044,120.00153,30.210522
28421,22297029695,120.26058,30.323973
22621,55128050634,120.596054,28.08042
35622,55264042608,120.40302,30.257414
46261,22714027481,118.980415,30.151707
29412,22489024085,120.68025,27.786985
30813,22290032623,120.26797,30.106907
27968,55055050804,120.21364,30.27989
20921,55048052367,120.213615,30.13259
10801,55050058864,120.074554,30.26196
24831,26620019795,120.69394,28.017086
48943,26719011232,120.12632,30.225538
18049,22716034465,120.0594,30.293182
46961,22776032638,120.22857,30.150436
13472,55268041641,120.334076,30.376856
36004,22697016501,118.9217,29.841211
21912,22551013583,119.862495,29.94389
13720,22653022663,120.90309,28.043684
1249,55048002495,120.246346,30.160324
11635,22717023658,120.243324,30.357746
7089,22548030401,120.15517,30.210855
28931,22461016185,120.19725,30.268366
15930,22489024358,120.66251,27.801233
44488,22565021960,119.9961,30.373152
28913,55051003561,119.951225,30.069216
8666,22539025464,120.1132,30.332249
16921,26646020572,120.204834,30.25108
18011,55110000891,120.6675,27.98855
1900,22696026522,119.05905,29.621527
4448,22450021924,119.994934,30.276
5389,22567031293,120.01278,30.238062
9299,22545013080,120.13085,30.274809
16711,22450031965,119.982124,30.287212
31508,55040000244,120.253914,30.314587
35182,22554032011,120.290276,30.170074
5536,22297026935,120.23069,30.31317
37034,55042052728,120.2924,30.193233
3158,22459020509,119.94363,30.02276
8162,22714017644,118.978935,30.217543
28053,22713035650,120.215645,30.279514
18029,26488017214,120.709816,28.005096
28677,22302016169,120.15071,30.28964
7329,22554022677,120.287544,30.170595
53266,55268001949,120.30724,30.429817
10230,22537017942,119.773224,30.288605
9696,22555021302,120.2674,30.230438
2356,22532022468,120.402,30.151678
42536,22546038485,120.220825,30.217316
20025,22538030289,120.18286,30.296148
2310,26610010967,120.858215,27.931204
11119,55106040431,120.684784,27.999334
30107,22702038780,119.70532,29.791035
26681,22545028882,120.121666,30.268892
8737,55041009589,120.090355,30.315138
2406,26485030736,120.69017,28.01423
51338,22534061058,120.26562,30.194683
21949,22709033817,120.119125,30.275118
57458,22525011375,120.63028,28.052895
31326,55059009120,120.15345,30.284594
28035,22532061070,120.40761,30.157936
11584,22539018971,120.094124,30.342022
13052,55047007655,120.20062,30.254847
37218,22712012904,120.44802,30.322676
59386,22524038546,120.77451,27.838697
4093,22716029415,120.063484,30.307892
1198,22532032697,120.318245,30.148094
25116,22562028058,119.98041,30.372417
26450,22537017713,119.605835,30.350681
27044,22299018900,120.12625,30.290634
36227,22302030892,120.14888,30.283602
21190,22743011127,120.82073,28.110205
21244,55050000351,120.08545,30.117922
33308,22777033621,119.98189,30.046047
10133,55052009662,120.18158,30.276463
365,55271001556,120.05377,30.395847
22181,22394029791,120.81359,27.887886
11070,22575061141,119.71805,29.826818
12061,22742022848,120.877335,28.06325
22417,55043050242,120.1367,30.278313
30103,22545010846,120.153755,30.273361
19444,22300021283,120.06011,30.25158
28862,22524020144,120.822525,27.852016
23454,55040009641,120.24891,30.325413
27326,22704031448,120.117424,30.30445
36509,55127056327,120.37822,27.501228
37312,22540020068,120.15625,30.33444
8971,22529016138,119.033485,29.451616
29308,55040000763,120.33616,30.223475
28955,22569037017,120.16004,30.45458
86,22569034146,120.096375,30.456306
19172,22703024531,119.48879,29.937479
21472,22558010197,120.165276,30.31898
36493,55130054508,120.70333,27.832947
6245,22302028757,120.15268,30.29226
39428,22555022888,120.28074,30.222239
18838,55273004565,120.129005,30.253689
15262,22714017861,118.99808,30.154392
2190,22570031240,120.11222,30.14014
23416,22552036510,120.16381,30.176884
5814,55123050842,120.7214,27.997774
10295,55053055771,119.526924,29.632423
24391,22457018974,120.22644,30.207685
24407,26616018786,120.78814,27.954512
38437,22455010857,120.21926,30.273378
31592,55127056597,120.41155,27.520555
13996,22291031931,120.344765,30.282099
5104,22302029250,120.16022,30.287977
22463,22704019464,120.11978,30.319845
4151,22483014391,120.30724,27.804611
32545,55054004502,119.73512,29.805143
42067,26482014207,120.56047,27.87839
18181,22710035965,120.21971,30.362255
8023,22710037305,120.23063,30.325544
13334,55108049237,120.84075,27.933603
9054,26643024168,120.29189,30.31638
13280,22712012414,120.54722,30.284765
11352,55040040466,120.22497,30.333319
18607,55127056227,120.416855,27.510792
12571,22718034637,120.17973,30.245853
34809,26643034429,120.299835,30.30935
13562,22715013273,119.98037,30.139944
26165,55050004775,120.136444,30.126842
15506,55264042434,120.43733,30.256958
16481,55267042621,120.11856,29.903585
27223,22561035738,120.186325,30.355827
10643,22563030124,120.17671,30.283741
24635,22551013453,120.07559,29.863577
4437,22291028426,120.365395,30.266369
43938,26646030272,120.20051,30.247847
8305,55046045606,120.38494,30.294151
11580,22539031398,120.11754,30.337631
17472,55266052511,120.59698,30.204386
25626,22300031915,120.06191,30.255148
28545,22535024407,120.10723,30.287931
9280,22537017922,119.52039,30.332397
26655,55046044288,120.35172,30.322552
4433,22575014259,119.71923,29.832712
36312,55266052896,120.65041,30.2503
32865,55274003203,120.710106,27.94958
12625,22450011542,120.00423,30.282125
29536,55055055456,120.19636,30.290485
27608,22489034081,120.681656,27.79096
19416,55052008747,120.16841,30.286175
3442,26483036185,120.40807,27.517527
32827,55107049844,120.66621,28.007933
1460,22554039842,120.27793,30.159472
14553,55042052223,120.26371,30.183718
41994,22552039760,120.16909,30.171078
26256,55109050251,120.73499,27.99829
24955,22457020953,120.18496,30.170343
11862,22741010676,120.66835,28.011782
5614,26489013289,120.72747,28.008312
9524,22570039791,120.05501,30.129604
27874,22532012997,120.40888,30.161402
14781,22521061043,120.70788,28.001131
20313,22562031526,119.923195,30.405184
4206,55126002324,121.028114,28.180773
12853,22456021004,120.39717,30.324593
1742,22716018964,120.07207,30.325972
15772,22394010167,120.81746,27.886227
38947,22294019376,120.17478,30.260021
28577,26646025782,120.205894,30.246674
8533,55040041087,120.20751,30.311388
599,55269051595,119.935844,30.249805
4623,22489024765,120.67668,27.792786
8686,22539015776,120.082855,30.336542
11916,22289014570,120.37014,30.322613
5652,22547020415,120.17358,30.261423
6605,55107040781,120.645676,28.01131
7542,22572011405,120.30355,30.437346
15826,22709028228,120.11347,30.277082
24917,55041048441,120.17044,30.267967
20991,26642021424,120.29876,30.329594
2088,22300023309,120.05033,30.23587
22973,22461030236,120.19847,30.269567
29635,22708010743,120.393555,30.374474
23964,55059006509,120.15508,30.317905
18707,22448022859,120.19713,30.297268
4661,22544027569,120.16809,30.255537
10925,22452037494,119.72094,30.254839
5880,55266052004,120.60108,30.190817
22725,22570036898,120.103165,30.142563
4671,22547010009,120.172646,30.256712
8853,22561011356,120.13408,30.378452
24477,55132045383,120.31678,27.63967
3952,55049009111,120.16531,30.191158
16913,22711060668,119.41066,30.11313
19964,55123000878,120.70573,28.015059
6871,55054044974,119.68702,29.812868
368,55133056287,120.558876,27.589811
19926,22705039073,120.17483,30.334126
2961,55272057128,119.61786,30.269394
18973,55044050064,120.14658,30.343554
9790,55046048341,120.35996,30.324997
10072,55271051904,119.8983,30.338902
14214,22769032803,120.64601,30.29817
20028,22453019313,120.211494,30.021357
23725,22297026666,120.26672,30.32393
40069,22568013342,119.96738,30.059965
26390,22555032435,120.29462,30.2188
12360,22553022524,120.179535,30.150871
30858,22459013826,120.1239,30.009413
18787,55106009913,120.690315,28.006496
13049,26616039212,120.77675,27.9363
26621,22459013472,119.96441,30.00527
24277,22296019747,120.111855,30.184488
34087,22536017483,119.70838,30.246376
24100,55046054695,120.396126,30.313702
32197,55127006379,120.419365,27.51497
2366,22575014264,119.8296,29.859865
18288,22545028309,120.145,30.27706
4386,55129051671,120.680984,28.151566
782,22554012661,120.28987,30.16333
20095,55046009991,120.35392,30.322895
2549,22555032888,120.278305,30.228424
36069,55055040321,120.26495,30.298145
23404,22303039383,120.1641,30.277082
22077,22555028920,120.29167,30.200521
20149,55266002151,120.55939,30.232286
12935,55110009141,120.684296,27.987043
24287,22546018492,120.20377,30.199587
14129,22776060985,120.24065,30.159632
21900,22575014612,119.8681,29.84194
14726,55123040977,120.71716,28.00712
18039,55048052537,120.28528,30.162382
22377,55049048712,120.22468,30.19695
11194,22537037055,119.73088,30.325748
1036,22575014661,119.72206,29.837954
29096,55051053484,119.92913,30.090649
12075,22463014863,119.657555,29.718311
1074,26714014360,120.18518,30.252651
30303,55040009301,120.2223,30.323584
17048,55047009122,120.21377,30.267527
4009,26715036959,120.16613,30.263824
13176,22769032198,120.55289,30.262163
6219,55124042514,120.90872,27.978233
26458,22528060170,120.158066,30.238176
15386,55058001440,120.10128,30.314804
32669,55052000567,120.17645,30.280746
10485,22643037554,120.65809,27.996288
16339,22715013042,119.98531,30.165543
3246,22769012328,120.59496,30.274073
21596,22696016197,119.07138,29.622873
32002,22531022931,120.364655,30.211452
3177,55273000265,120.14304,30.2226
7156,22778017344,119.84735,30.251125
20659,22554012265,120.30067,30.176342
12467,55041008759,120.19133,30.269423
26459,26642029393,120.28164,30.324821
1318,55059055708,120.13916,30.304686
14395,22456036170,120.39156,30.327166
9084,22550026630,120.16354,30.335245
7286,55265052797,120.5061,30.18035
2309,22697016334,118.827354,29.81401
2293,55051003019,119.97181,30.055103
5228,55045051401,120.29877,30.437252
13686,55041005290,120.17388,30.262026
22869,26643035586,120.32131,30.315987
2575,22292011299,120.30435,30.413706
17151,22712011789,120.468155,30.307905
9231,22453012758,120.220535,30.028452
17596,22710018268,120.22804,30.326923
1584,22709010705,120.11938,30.282274
16274,22528010874,120.14613,30.23726
13378,22294018913,120.17696,30.25665
7438,22697016354,118.87344,29.906216
15668,55049008821,120.16733,30.175531
8375,22302017050,120.15173,30.286167
31998,55045051564,120.31496,30.440474
10767,26611037724,120.80806,27.857893
18549,55274003444,120.04834,30.034304
12749,22456027726,120.40103,30.318464
11880,22551023833,119.947014,29.915857
3528,55127056878,120.42272,27.517529
999,26611023914,120.82422,27.868217
4519,26616029861,120.82126,27.947638
25788,55114040004,120.63982,27.997337
15896,22558020395,120.159035,30.30878
6729,22535019434,120.10584,30.291212
3756,22768035817,120.26382,29.993504
12977,22779017507,119.71338,30.199045
22212,22290022242,120.283005,30.068106
4747,22288012546,120.42755,30.269665
5738,22459034266,119.98069,30.014433
13144,22567031243,120.0315,30.239882
3556,55054040749,119.717606,29.787655
16873,22557033212,119.73415,29.97524
8885,22393036671,120.40973,27.510202
25230,55044009159,120.1482,30.327272
33131,55110000522,120.68614,27.988754
958,55049009399,120.1588,30.186415
23011,55266042926,120.56737,30.172981
30345,22298023627,120.169754,30.296375
14490,22518031807,120.754456,28.322048
33609,22779061133,119.78608,30.18558
34298,55133046071,120.5471,27.5175
15201,22288017668,120.42287,30.25272
22421,55264052975,120.4099,30.259474
6162,55048002586,120.2723,30.156616
20320,22298020061,120.17323,30.291004
32422,22295011428,120.10772,30.320024
97,22301015615,120.223526,30.270855
44989,22296019704,120.1265,30.197567
25978,55268051177,120.293365,30.413025
9598,22705029081,120.20373,30.34206
19907,26642021894,120.277115,30.346188
24230,22713030456,120.23858,30.293236
4679,26643027220,120.283264,30.318684
21311,22713015640,120.22192,30.278164
14110,22457038648,120.234024,30.19398
26581,55059008229,120.168335,30.2967
22530,55041001558,120.16775,30.255383
13401,55272057897,119.70998,30.226135
27431,55058009650,120.12372,30.296862
23451,55060056824,119.1268,29.856033
15800,55042002339,120.27373,30.19191
16320,26646038909,120.20105,30.252491
23521,22702014304,119.68316,29.814535
19201,55047055366,120.20431,30.265589
10099,22518011628,120.720726,28.47759
26176,55049050571,120.158226,30.168428
8401,55060046264,119.043686,29.605858
11701,55122004033,120.419174,27.87254
27003,55266042764,120.535416,30.223225
11079,22556031181,119.853546,30.346722
24740,22553012281,120.26881,30.166452
21821,22458011159,120.34881,30.320242
942,55114000311,120.58093,27.999065
33074,22777023733,120.007195,30.080551
31941,22708015486,120.40075,30.341103
7918,22649012821,120.906265,28.028576
27809,22450021701,119.944595,30.262207
35851,22295038490,120.10326,30.313112
14773,22699015514,119.60306,29.67911
20830,55125055061,120.61026,27.732857
26722,22301023185,120.23097,30.274908
10710,22642013483,120.67261,28.021414
30950,22459013394,119.98709,30.009567
14620,55043009394,120.15521,30.271772
980,22552019634,120.16892,30.165148
4500,55268048562,120.23119,30.377422
8697,22393016021,120.409325,27.509478
28588,22717010094,120.239456,30.368742
22812,22296039970,120.12204,30.200392
1340,55046059894,120.38694,30.30693
27941,22288020430,120.43086,30.235935
2080,55043040141,120.15502,30.2738
9876,22769032248,120.5511,30.217896
12920,22457010603,120.21317,30.179667
13911,55135052941,120.99944,28.061914
19281,22550036790,120.163055,30.321293
8204,22531032375,120.3966,30.227552
22918,55059040582,120.14871,30.30935
16830,55045051248,120.28563,30.433342
6289,22702013655,119.69488,29.784826
21672,22561017731,120.15216,30.36296
14902,22541011699,120.20226,30.478834
2800,55273000833,120.15211,30.247986
26985,55051043061,119.950584,30.102892
48980,22289014056,120.366905,30.318554
30869,22533028344,120.145035,30.178724
20920,22534012339,120.27362,30.19181
24160,22707018093,120.32666,30.30458
4982,22563028221,120.1781,30.268316
7177,22544025750,120.15832,30.26512
43109,22545039926,120.13071,30.272245
17159,22696026978,119.0759,29.582693
30638,22703027695,119.442535,29.927563
45056,22716038371,120.0674,30.318083
5455,22707016514,120.354645,30.307621
45504,22565011274,120.014336,30.379467
30016,55044050531,120.08926,30.327757
27007,22460010665,120.15477,30.278587
27133,55106000234,120.6771,28.00555
31273,22532022241,120.41601,30.167059
9008,55271041615,119.982544,30.391815
33656,55049000575,120.2015,30.190622
41409,22777013991,119.98612,30.061802
26016,55272007411,119.72946,30.250645
12024,55273048052,120.16512,30.237543
21153,55133006431,120.53531,27.478846
34887,22701061617,119.635414,29.836918
25063,26617028746,120.83891,27.917961
